Date,Open,High,Low,Close,Adj Close,Volume
2020-10-27,37.20000076293945,37.849998474121094,36.150001525878906,37.54999923706055,37.353515625,7707500
2020-10-28,37.54999923706055,40.5,37.54999923706055,40.150001525878906,39.93991470336914,32949918
2020-10-29,39.900001525878906,42.5,39.599998474121094,41.599998474121094,41.38232421875,36880710
2020-10-30,41.75,43.599998474121094,40.20000076293945,40.349998474121094,40.13886260986328,30071815
2020-11-02,41.0,43.20000076293945,40.599998474121094,42.70000076293945,42.47657012939453,18604257
2020-11-03,42.79999923706055,43.849998474121094,41.79999923706055,43.0,42.77499771118164,12298633
2020-11-04,43.0,43.79999923706055,41.79999923706055,43.25,43.0236930847168,9380483
2020-11-05,44.150001525878906,44.29999923706055,42.75,43.650001525878906,43.421600341796875,13237376
2020-11-06,43.5,47.099998474121094,43.25,45.20000076293945,44.9634895324707,16894476
2020-11-09,46.29999923706055,47.29999923706055,45.650001525878906,46.5,46.25668716430664,18988177
2020-11-10,47.0,47.20000076293945,44.650001525878906,45.20000076293945,44.9634895324707,12039750
2020-11-11,45.20000076293945,47.150001525878906,42.5,43.5,43.27238464355469,20524690
2020-11-12,44.29999923706055,45.95000076293945,44.29999923706055,45.20000076293945,44.9634895324707,11768823
2020-11-13,45.150001525878906,45.95000076293945,45.0,45.900001525878906,45.659828186035156,6039291
2020-11-16,46.599998474121094,48.849998474121094,46.29999923706055,47.75,47.500144958496094,15767626
2020-11-17,47.75,48.25,46.150001525878906,46.849998474121094,46.60485076904297,8355000
2020-11-18,47.04999923706055,49.099998474121094,47.04999923706055,48.849998474121094,48.59438705444336,15759066
2020-11-19,48.95000076293945,49.20000076293945,47.900001525878906,48.79999923706055,48.54465103149414,8008000
2020-11-20,48.70000076293945,49.5,48.29999923706055,48.400001525878906,48.14674377441406,7264479
2020-11-23,49.20000076293945,50.0,48.54999923706055,50.0,49.738372802734375,17220443
2020-11-24,50.5,51.0,49.29999923706055,50.0,49.738372802734375,10290300
2020-11-25,50.25,51.20000076293945,48.54999923706055,49.0,48.74360275268555,16157382
2020-11-26,49.29999923706055,49.599998474121094,45.95000076293945,48.5,48.246219635009766,16612086
2020-11-27,48.75,50.75,48.599998474121094,50.5,50.235755920410156,10873534
2020-11-30,50.900001525878906,50.900001525878906,48.5,50.0,49.738372802734375,39508315
2020-12-01,49.79999923706055,50.70000076293945,48.5,49.0,48.74360275268555,13323590
2020-12-02,49.099998474121094,49.099998474121094,46.5,48.0,47.748836517333984,13026871
2020-12-03,48.400001525878906,49.95000076293945,47.75,49.5,49.24098587036133,8656202
2020-12-04,50.0,50.0,49.099998474121094,49.400001525878906,49.14151382446289,8868259
2020-12-07,48.95000076293945,50.20000076293945,48.95000076293945,49.79999923706055,49.5394172668457,8544317
2020-12-08,49.75,50.900001525878906,47.45000076293945,48.150001525878906,47.89805221557617,13014143
2020-12-09,48.5,48.70000076293945,47.099998474121094,47.70000076293945,47.450408935546875,9547400
2020-12-10,47.70000076293945,47.70000076293945,45.45000076293945,45.95000076293945,45.709564208984375,15051650
2020-12-11,46.04999923706055,47.849998474121094,46.04999923706055,47.650001525878906,47.40066909790039,8702376
2020-12-14,47.650001525878906,48.0,46.349998474121094,47.79999923706055,47.54988098144531,8388129
2020-12-15,47.70000076293945,50.099998474121094,47.5,49.79999923706055,49.5394172668457,18246438
2020-12-16,50.29999923706055,50.70000076293945,49.400001525878906,50.349998474121094,50.08654022216797,10776515
2020-12-17,50.04999923706055,51.95000076293945,49.79999923706055,51.75,51.47921371459961,12553537
2020-12-18,51.900001525878906,55.5,51.900001525878906,53.849998474121094,53.5682258605957,67045678
2020-12-21,54.04999923706055,55.650001525878906,53.400001525878906,54.400001525878906,54.11534881591797,19529809
2020-12-22,54.400001525878906,55.900001525878906,53.95000076293945,54.95000076293945,54.662471771240234,10445502
2020-12-23,55.25,59.45000076293945,55.150001525878906,58.95000076293945,58.64154052734375,21039506
2020-12-24,58.79999923706055,58.79999923706055,58.79999923706055,58.79999923706055,58.49232482910156,0
2020-12-28,58.79999923706055,59.95000076293945,57.849998474121094,59.5,59.188663482666016,7471524
2020-12-29,60.04999923706055,61.29999923706055,58.849998474121094,60.650001525878906,60.332645416259766,11286465
2020-12-30,61.20000076293945,61.45000076293945,57.95000076293945,58.79999923706055,58.49232482910156,13006866
2020-12-31,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,59.487091064453125,0
2021-01-04,60.25,68.55000305175781,60.20000076293945,67.5,67.14680480957031,24297570
2021-01-05,67.5,69.8499984741211,66.6500015258789,68.8499984741211,68.48973846435547,16477765
2021-01-06,69.3499984741211,69.5,64.05000305175781,64.80000305175781,64.46092987060547,29278041
2021-01-07,64.19999694824219,64.19999694824219,57.45000076293945,60.20000076293945,59.8849983215332,66632291
2021-01-08,59.900001525878906,64.44999694824219,59.54999923706055,60.79999923706055,60.48185729980469,42940081
2021-01-11,61.5,66.30000305175781,61.25,63.900001525878906,63.56563949584961,35629017
2021-01-12,64.05000305175781,64.5,61.54999923706055,63.25,62.91904067993164,28352321
2021-01-13,63.849998474121094,68.19999694824219,63.650001525878906,65.94999694824219,65.60491180419922,25303502
2021-01-14,67.0,69.44999694824219,66.05000305175781,67.5,67.14680480957031,24323617
2021-01-15,67.5999984741211,73.3499984741211,67.0,73.0,72.6180191040039,36680029
2021-01-18,74.80000305175781,77.3499984741211,70.80000305175781,71.6500015258789,71.27508544921875,51266298
2021-01-19,72.94999694824219,77.9000015258789,72.94999694824219,75.1500015258789,74.75677490234375,29505908
2021-01-20,77.19999694824219,77.4000015258789,72.30000305175781,75.0,74.60755920410156,21599746
2021-01-21,76.0,81.55000305175781,75.05000305175781,78.44999694824219,78.03950500488281,27964015
2021-01-22,83.69999694824219,85.3499984741211,78.9000015258789,84.5,84.05784606933594,33526358
2021-01-25,90.0,90.0,81.0999984741211,81.75,81.32223510742188,46166962
2021-01-26,81.9000015258789,85.5,78.6500015258789,80.0,79.58139038085938,29275701
2021-01-27,79.0,83.55000305175781,74.6500015258789,80.0,79.58139038085938,31334542
2021-01-28,76.19999694824219,81.6500015258789,74.19999694824219,74.80000305175781,74.40860748291016,143679682
2021-01-29,76.5,80.9000015258789,76.0999984741211,76.75,76.34839630126953,34558384
2021-02-01,76.44999694824219,76.55000305175781,72.30000305175781,74.25,73.86148071289062,37180113
2021-02-02,76.0,82.0,75.9000015258789,79.5,79.0840072631836,32324393
2021-02-03,80.30000305175781,82.4000015258789,79.0,80.0999984741211,79.68087005615234,17099173
2021-02-04,81.0,81.1500015258789,75.3499984741211,78.5,78.08924102783203,23236924
2021-02-05,78.0,80.94999694824219,75.4000015258789,76.5,76.0997085571289,21123340
2021-02-08,76.5,76.8499984741211,68.5,73.4000015258789,73.01593017578125,53199069
2021-02-09,72.0,76.5999984741211,71.5,76.5,76.0997085571289,12422647
2021-02-10,77.30000305175781,77.80000305175781,73.5,75.30000305175781,74.90599060058594,12158571
2021-02-11,75.3499984741211,75.3499984741211,75.3499984741211,75.3499984741211,74.95572662353516,0
2021-02-16,76.80000305175781,77.5,75.0,76.30000305175781,75.9007568359375,9764883
2021-02-17,76.30000305175781,76.69999694824219,73.6500015258789,75.0,74.60755920410156,11977305
2021-02-18,75.05000305175781,77.5,71.94999694824219,72.44999694824219,72.0708999633789,26113206
2021-02-19,72.05000305175781,73.4000015258789,68.25,71.0,70.62848663330078,31655438
2021-02-22,72.4000015258789,76.5,72.0,72.55000305175781,72.17037963867188,30859520
2021-02-23,71.44999694824219,75.30000305175781,71.0,73.0999984741211,72.71749877929688,15568678
2021-02-24,74.5999984741211,75.5,67.9000015258789,69.5999984741211,69.23580932617188,24590141
2021-02-25,71.4000015258789,72.05000305175781,68.69999694824219,70.1500015258789,69.7829360961914,14737120
2021-02-26,66.5,68.30000305175781,62.0,62.95000076293945,62.620609283447266,48528588
2021-03-01,65.05000305175781,69.0,64.8499984741211,68.69999694824219,68.34052276611328,19184809
2021-03-02,70.44999694824219,72.4000015258789,65.6500015258789,67.44999694824219,67.09706115722656,20713808
2021-03-03,68.4000015258789,72.0999984741211,66.0,72.0,71.62325286865234,16678972
2021-03-04,69.5999984741211,69.9000015258789,60.599998474121094,61.70000076293945,61.37715148925781,40636121
2021-03-05,59.79999923706055,65.0,59.5,62.150001525878906,61.824798583984375,29138164
2021-03-08,63.900001525878906,63.900001525878906,56.0,56.650001525878906,56.35357666015625,35926986
2021-03-09,56.70000076293945,60.900001525878906,52.599998474121094,58.95000076293945,58.64154052734375,42576691
2021-03-10,62.79999923706055,63.95000076293945,59.400001525878906,60.54999923706055,60.2331657409668,22918304
2021-03-11,60.25,63.79999923706055,60.0,63.04999923706055,62.72008514404297,17208895
2021-03-12,65.55000305175781,67.0,62.400001525878906,62.650001525878906,62.322181701660156,21677774
2021-03-15,63.79999923706055,64.80000305175781,59.79999923706055,60.650001525878906,60.332645416259766,11693822
2021-03-16,63.599998474121094,68.0,62.54999923706055,67.94999694824219,67.59444427490234,27825554
2021-03-17,67.0,69.75,65.3499984741211,69.3499984741211,68.98712158203125,15701989
2021-03-18,70.0,70.75,66.0999984741211,68.0,67.6441879272461,15440924
2021-03-19,66.5999984741211,68.30000305175781,63.0,65.55000305175781,65.2070083618164,19100714
2021-03-22,65.8499984741211,67.30000305175781,64.8499984741211,65.94999694824219,65.60491180419922,9687374
2021-03-23,56.099998474121094,56.099998474121094,40.0,48.0,47.748836517333984,179288438
2021-03-24,48.5,50.20000076293945,45.900001525878906,49.0,48.74360275268555,42474119
2021-03-25,47.150001525878906,48.5,46.099998474121094,46.599998474121094,46.35615921020508,30037064
2021-03-26,47.79999923706055,50.79999923706055,46.95000076293945,50.650001525878906,50.384971618652344,24081976
2021-03-29,51.0,51.29999923706055,47.349998474121094,48.099998474121094,47.84831237792969,20792103
2021-03-30,50.04999923706055,50.5,47.25,48.150001525878906,47.89805221557617,33421408
2021-03-31,48.349998474121094,48.79999923706055,46.25,47.29999923706055,47.05249786376953,24535220
2021-04-01,48.20000076293945,51.95000076293945,48.20000076293945,51.04999923706055,50.782875061035156,34495516
2021-04-07,51.45000076293945,52.5,49.099998474121094,50.849998474121094,50.58392333984375,22593164
2021-04-08,49.349998474121094,51.349998474121094,49.349998474121094,50.29999923706055,50.036800384521484,11413564
2021-04-09,50.54999923706055,52.400001525878906,49.650001525878906,49.75,49.489681243896484,19796661
2021-04-12,50.20000076293945,50.29999923706055,46.900001525878906,47.349998474121094,47.102237701416016,24179545
2021-04-13,47.75,49.29999923706055,47.150001525878906,47.900001525878906,47.64936065673828,11159110
2021-04-14,48.599998474121094,50.0,48.45000076293945,48.79999923706055,48.54465103149414,18431548
2021-04-15,49.0,50.599998474121094,48.5,50.0,49.738372802734375,10228892
2021-04-16,50.20000076293945,52.099998474121094,50.04999923706055,51.29999923706055,51.03156661987305,14114200
2021-04-19,51.5,55.29999923706055,50.79999923706055,54.5,54.21482467651367,20871740
2021-04-20,53.5,55.5,53.349998474121094,54.400001525878906,54.11534881591797,14463045
2021-04-21,53.599998474121094,54.54999923706055,52.5,53.04999923706055,52.77241134643555,8461677
2021-04-22,54.150001525878906,57.29999923706055,53.45000076293945,56.400001525878906,56.10488510131836,21232835
2021-04-23,56.0,56.849998474121094,53.599998474121094,54.650001525878906,54.36404037475586,24529836
2021-04-26,55.75,58.70000076293945,55.400001525878906,56.900001525878906,56.60226821899414,18086501
2021-04-27,56.900001525878906,57.79999923706055,55.599998474121094,57.20000076293945,56.90069580078125,13550104
2021-04-28,57.20000076293945,57.400001525878906,55.849998474121094,55.900001525878906,55.60750198364258,10588875
2021-04-29,55.900001525878906,56.5,54.599998474121094,55.45000076293945,55.159854888916016,5232803
2021-04-30,54.599998474121094,55.45000076293945,53.0,55.04999923706055,54.76194763183594,6814314
2021-05-03,54.0,55.70000076293945,54.0,54.95000076293945,54.662471771240234,2042676
2021-05-04,55.29999923706055,55.900001525878906,54.29999923706055,55.45000076293945,55.159854888916016,2242184
2021-05-05,54.5,55.099998474121094,53.04999923706055,54.0,53.71744155883789,3307657
2021-05-06,55.0,55.0,51.95000076293945,52.79999923706055,52.523719787597656,13456153
2021-05-07,52.79999923706055,53.900001525878906,50.900001525878906,51.29999923706055,51.03156661987305,9564231
2021-05-10,52.5,54.0,51.45000076293945,52.5,52.22528839111328,13564327
2021-05-11,50.79999923706055,52.29999923706055,49.599998474121094,52.04999923706055,51.777645111083984,18321950
2021-05-12,52.75,53.5,51.5,51.900001525878906,51.6284294128418,7478862
2021-05-13,51.25,52.20000076293945,50.599998474121094,51.04999923706055,50.782875061035156,5847347
2021-05-14,51.54999923706055,52.349998474121094,50.79999923706055,51.400001525878906,51.131046295166016,8500918
2021-05-17,52.5,55.900001525878906,52.04999923706055,55.54999923706055,55.25933074951172,19429773
2021-05-18,56.150001525878906,57.849998474121094,54.900001525878906,56.95000076293945,56.65200424194336,19471484
2021-05-20,56.79999923706055,60.29999923706055,56.099998474121094,59.400001525878906,59.08918762207031,21516650
2021-05-21,60.0,61.5,58.75,60.25,59.93473815917969,15732016
2021-05-24,58.79999923706055,59.849998474121094,57.54999923706055,59.04999923706055,58.74101638793945,11981684
2021-05-25,59.650001525878906,62.29999923706055,58.75,61.70000076293945,61.37715148925781,14464402
2021-05-26,61.0,61.70000076293945,49.5,51.150001525878906,50.882354736328125,68829962
2021-05-27,54.04999923706055,55.25,51.900001525878906,52.900001525878906,52.623199462890625,95817186
2021-05-28,54.0,54.45000076293945,51.150001525878906,51.599998474121094,51.32999801635742,26275888
2021-05-31,51.70000076293945,56.0,51.29999923706055,55.5,55.5,27707241
2021-06-01,55.5,55.75,53.650001525878906,55.25,55.25,13641186
2021-06-02,56.0,56.79999923706055,54.400001525878906,55.20000076293945,55.20000076293945,13560880
2021-06-03,55.20000076293945,56.5,53.650001525878906,53.70000076293945,53.70000076293945,12104956
2021-06-04,53.5,53.900001525878906,46.349998474121094,47.650001525878906,47.650001525878906,84932409
2021-06-07,48.0,49.400001525878906,46.849998474121094,49.0,49.0,30737989
2021-06-08,48.79999923706055,49.900001525878906,48.25,49.099998474121094,49.099998474121094,14654308
2021-06-09,49.099998474121094,49.25,46.79999923706055,47.150001525878906,47.150001525878906,14138892
2021-06-10,47.45000076293945,48.29999923706055,45.0,46.70000076293945,46.70000076293945,27481316
2021-06-11,47.04999923706055,47.849998474121094,45.95000076293945,46.849998474121094,46.849998474121094,16725108
2021-06-15,47.45000076293945,47.45000076293945,44.70000076293945,45.099998474121094,45.099998474121094,24178258
2021-06-16,45.0,45.75,43.54999923706055,44.20000076293945,44.20000076293945,19339847
2021-06-17,44.29999923706055,44.650001525878906,40.25,43.04999923706055,43.04999923706055,31276402
2021-06-18,43.54999923706055,44.900001525878906,42.5,43.95000076293945,43.95000076293945,58355382
2021-06-21,43.900001525878906,43.900001525878906,39.5,40.70000076293945,40.70000076293945,46536888
2021-06-22,40.900001525878906,41.20000076293945,39.75,40.25,40.25,13243910
2021-06-23,40.25,43.45000076293945,40.25,43.04999923706055,43.04999923706055,24534973
2021-06-24,43.349998474121094,46.29999923706055,42.599998474121094,45.54999923706055,45.54999923706055,26771431
2021-06-25,46.29999923706055,47.0,45.599998474121094,45.75,45.75,18334060
2021-06-28,46.45000076293945,46.79999923706055,44.45000076293945,45.400001525878906,45.400001525878906,5805138
2021-06-29,45.45000076293945,45.54999923706055,42.75,43.20000076293945,43.20000076293945,15151627
2021-06-30,43.150001525878906,44.0,42.650001525878906,43.04999923706055,43.04999923706055,7134564
2021-07-02,44.0,44.04999923706055,41.5,42.099998474121094,42.099998474121094,9404929
2021-07-05,42.599998474121094,44.79999923706055,41.849998474121094,42.099998474121094,42.099998474121094,8542682
2021-07-06,42.150001525878906,42.75,40.849998474121094,41.45000076293945,41.45000076293945,8400110
2021-07-07,41.099998474121094,43.29999923706055,40.79999923706055,41.79999923706055,41.79999923706055,11196000
2021-07-08,44.79999923706055,45.29999923706055,42.349998474121094,42.95000076293945,42.95000076293945,26815152
2021-07-09,43.04999923706055,44.0,41.04999923706055,41.5,41.5,20645152
2021-07-12,42.099998474121094,43.5,41.54999923706055,43.29999923706055,43.29999923706055,12579063
2021-07-13,43.099998474121094,46.400001525878906,43.0,46.099998474121094,46.099998474121094,20681683
2021-07-14,46.70000076293945,47.29999923706055,45.400001525878906,46.0,46.0,8106045
2021-07-15,46.20000076293945,46.599998474121094,44.349998474121094,45.5,45.5,7877767
2021-07-16,45.900001525878906,45.900001525878906,44.29999923706055,44.54999923706055,44.54999923706055,5892833
2021-07-19,44.0,44.70000076293945,43.150001525878906,43.70000076293945,43.70000076293945,13665228
2021-07-20,43.70000076293945,44.900001525878906,42.29999923706055,43.20000076293945,43.20000076293945,10386238
2021-07-21,43.79999923706055,45.25,43.0,43.599998474121094,43.599998474121094,7631068
2021-07-22,44.150001525878906,44.400001525878906,42.79999923706055,43.400001525878906,43.400001525878906,6128036
2021-07-23,43.45000076293945,43.54999923706055,40.599998474121094,41.099998474121094,41.099998474121094,14255600
2021-07-26,38.79999923706055,40.25,36.349998474121094,36.54999923706055,36.54999923706055,36444375
2021-07-27,36.29999923706055,36.95000076293945,31.200000762939453,32.400001525878906,32.400001525878906,44335364
2021-07-28,32.75,34.79999923706055,31.75,34.79999923706055,34.79999923706055,22938164
2021-07-29,35.599998474121094,36.599998474121094,34.20000076293945,34.79999923706055,34.79999923706055,28148933
2021-07-30,34.79999923706055,34.79999923706055,32.400001525878906,33.400001525878906,33.400001525878906,17134226
2021-08-02,33.849998474121094,35.75,32.0,35.70000076293945,35.70000076293945,19779839
2021-08-03,36.25,36.849998474121094,33.849998474121094,36.20000076293945,36.20000076293945,18324653
2021-08-04,36.5,39.650001525878906,35.599998474121094,39.04999923706055,39.04999923706055,22690050
2021-08-05,37.0,39.599998474121094,36.0,38.29999923706055,38.29999923706055,27293069
2021-08-06,39.150001525878906,40.20000076293945,38.45000076293945,39.650001525878906,39.650001525878906,10177646
2021-08-09,39.95000076293945,40.0,38.20000076293945,39.5,39.5,12241955
2021-08-10,39.849998474121094,44.349998474121094,39.54999923706055,43.900001525878906,43.900001525878906,25895947
2021-08-11,43.900001525878906,45.650001525878906,42.75,45.0,45.0,22404060
2021-08-12,45.79999923706055,46.70000076293945,44.54999923706055,44.849998474121094,44.849998474121094,26044770
2021-08-13,45.0,46.400001525878906,43.349998474121094,45.150001525878906,45.150001525878906,11481373
2021-08-16,45.150001525878906,45.75,42.75,42.95000076293945,42.95000076293945,14030764
2021-08-17,43.0,44.099998474121094,40.849998474121094,41.849998474121094,41.849998474121094,14522152
2021-08-18,41.849998474121094,43.150001525878906,41.79999923706055,42.54999923706055,42.54999923706055,10130760
2021-08-19,43.5,45.099998474121094,42.04999923706055,43.400001525878906,43.400001525878906,14309878
2021-08-20,41.900001525878906,41.900001525878906,35.95000076293945,39.29999923706055,39.29999923706055,46757647
2021-08-23,39.849998474121094,39.900001525878906,35.599998474121094,35.900001525878906,35.900001525878906,28330292
2021-08-24,36.400001525878906,37.400001525878906,35.900001525878906,36.79999923706055,36.79999923706055,14740754
2021-08-25,37.349998474121094,38.75,37.150001525878906,37.70000076293945,37.70000076293945,13247300
2021-08-26,38.099998474121094,40.79999923706055,38.0,40.54999923706055,40.54999923706055,20668405
