"","win_num","trans_num","winrate","return","ann_return"
"FTV",3,4,0.75,0.099181573565695,0.300961640395564
"FBHS",9,14,0.642857142857143,0.123900804660872,0.505806134545317
"FOXA",2,3,0.666666666666667,0.0950442012685065,0.364433828645384
"FOX",1,2,0.5,0.0777029570533165,0.0759157125033523
"BEN",14,21,0.666666666666667,0.202499152339446,0.601545691025378
"FCX",6,6,1,0.199176202885941,0.956790017683392
"GPS",10,12,0.833333333333333,0.197505577092146,0.802258297381724
"GRMN",11,12,0.916666666666667,0.168105651764359,0.566800748534604
"IT",17,23,0.739130434782609,0.156507608391626,0.926893024833642
"GNRC",11,12,0.916666666666667,0.200795353496568,1.39424021733858
"GD",30,41,0.731707317073171,0.123865570914089,0.511412817132598
"GE",15,19,0.789473684210526,0.222548644906705,0.507794762696905
"GIS",22,40,0.55,0.103959333892903,0.648986793487697
"GM",2,5,0.4,0.135277158072429,0.621958338579939
"GPC",15,21,0.714285714285714,0.142740392333965,0.386013957511377
"GILD",20,22,0.909090909090909,0.347124460255461,0.913871634132261
"GPN",14,20,0.7,0.19481783454095,0.544832167057592
"GL",13,26,0.5,0.118437364356584,0.916808750939974
"GS",10,13,0.769230769230769,0.153118641196179,1.00677398260956
"HAL",12,16,0.75,0.130909337164715,0.872489554269874
"HBI",5,7,0.714285714285714,0.353247337663715,0.44731517637013
"HAS",16,19,0.842105263157895,0.192457637139305,0.892973486462824
"HCA",14,19,0.736842105263158,0.117342932642404,0.998126333516031
"PEAK",9,13,0.692307692307692,0.13332793751328,0.183484866021029
"HSIC",16,21,0.761904761904762,0.154809298809021,0.288779306713287
"HES",13,15,0.866666666666667,0.183158251553343,0.361324082781738
"HPE",6,10,0.6,0.0674967883952658,1.14547095385352
"HLT",4,5,0.8,0.184833322793313,0.205196212875164
"HOLX",9,9,1,0.278254507270787,0.629605246048215
"HD",26,34,0.764705882352941,0.175309216246294,0.586646692720692
"HON",18,27,0.666666666666667,0.116087536357456,0.624034895042806
"HRL",20,34,0.588235294117647,0.123365570645738,0.547530236201965
"HST",2,3,0.666666666666667,0.156041546896312,1.05885977012953
"HWM",4,4,1,0.0761628876405006,0.162278037713856
"HPQ",10,12,0.833333333333333,0.27922527034572,0.318444998396506
"HUM",23,29,0.793103448275862,0.16522360288047,0.566187908425246
"HBAN",8,8,1,0.284246872047503,0.652995057758086
"HII",7,13,0.538461538461538,0.134641222958322,0.567033708809826
"IBM",13,30,0.433333333333333,0.107642646391467,0.43161258219851
"IEX",18,23,0.782608695652174,0.226096225845394,0.608900065606993
"IDXX",20,29,0.689655172413793,0.178283440771157,0.604591596428142
"INFO",6,10,0.6,0.128403491797488,0.308063594965392
"ITW",25,35,0.714285714285714,0.129080906086829,0.601210734259623
"ILMN",15,18,0.833333333333333,0.221900622443526,0.894179890532085
"INCY",4,4,1,2.21878784573423,1.51725147374438
"IR",6,7,0.857142857142857,0.164817821969826,0.437001659842441
"INTC",13,17,0.764705882352941,0.250162318083867,0.424710494353523
"ICE",15,19,0.789473684210526,0.0928019285905942,0.452224709166123
"IFF",21,28,0.75,0.123032328003401,0.60804548801806
"IP",13,16,0.8125,0.150098589916479,0.362410496103398
"IPG",8,11,0.727272727272727,0.272357875580322,0.711927506481465
"INTU",26,32,0.8125,0.197167120661249,0.67321040610008
"ISRG",20,24,0.833333333333333,0.211771949944692,1.31777964429701
"IVZ",2,2,1,1.32232435179923,0.662341360277772
"IPGP",5,6,0.833333333333333,0.29892783469735,0.348846735136404
"IQV",7,14,0.5,0.131608073706691,0.212051149358789
"IRM",21,29,0.724137931034483,0.104402650035199,0.631101776621766
"JBHT",21,28,0.75,0.170509754640792,0.590218420337935
"JKHY",19,19,1,0.453482996720601,1.30910149531579
"J",16,21,0.761904761904762,0.177933011286721,0.613045108371682
"SJM",14,21,0.666666666666667,0.105336747771117,0.66213621285686
"JNJ",29,42,0.69047619047619,0.116587002508899,0.407432527544899
"JCI",13,15,0.866666666666667,0.234643818258967,0.715886829719308
"JPM",15,19,0.789473684210526,0.178382023549431,0.548401352287613
"JNRFX",0,0,0,0,0
"KSU",25,32,0.78125,0.163939098769213,1.11372158718815
"K",14,28,0.5,0.100652109432707,0.62361060902339
"KEY",6,9,0.666666666666667,0.268897395635802,0.660112159783364
"KEYS",7,11,0.636363636363636,0.13277015046614,0.562890560317898
