"","win_num","trans_num","winrate","return","ann_return"
"CSX",27,38,0.710526315789474,0.125334965950323,1.14766002290593
"DXCM",13,15,0.866666666666667,0.207755239819272,1.234498663489
"DOCU",5,5,1,0.198743169495598,2.19204410857112
"DLTR",20,21,0.952380952380952,0.224484126770374,1.36560776495457
"EBAY",16,19,0.842105263157895,0.108657634453271,0.519614205344029
"EA",20,26,0.769230769230769,0.218977758154619,1.75878857266041
"EXC",11,11,1,0.224041770329112,0.392588453813587
"FB",9,12,0.75,0.251953785161956,0.929370572684065
"FAST",22,28,0.785714285714286,0.220207794139299,0.399334448967362
"FISV",27,40,0.675,0.196804291380477,0.503001929917494
"FOX",1,2,0.5,0.0777029570533165,0.0759157125033523
"GILD",20,22,0.909090909090909,0.347124460255461,0.913871634132261
"HON",18,27,0.666666666666667,0.116087536357456,0.624034895042806
"IDXX",20,29,0.689655172413793,0.178283440771157,0.604591596428142
"ILMN",15,18,0.833333333333333,0.221900622443526,0.894179890532085
"INCY",4,4,1,2.21878784573423,1.51725147374438
"INTC",13,17,0.764705882352941,0.250162318083867,0.424710494353523
"INTU",26,32,0.8125,0.197167120661249,0.67321040610008
"ISRG",20,24,0.833333333333333,0.211771949944692,1.31777964429701
"JD",2,3,0.666666666666667,0.392646852912953,0.328101256750387
"KDP",9,18,0.5,0.0684184580804459,0.686442689542627
"KLAC",13,17,0.764705882352941,0.307857510197435,0.73866053011812
"KHC",1,1,1,0.389947256446285,0.259727643435938
"LRCX",24,27,0.888888888888889,0.397570502116415,1.21138020642684
"LULU",9,13,0.692307692307692,0.195279984162102,0.693616591752724
"MAR",10,16,0.625,0.0955157832449059,0.364763725102413
"MRVL",9,9,1,0.360784768372026,2.21388767092497
"MTCH",21,24,0.875,0.209359634026935,0.637884565099253
"MELI",14,15,0.933333333333333,0.2350489227038,1.11468034665959
"MCHP",21,25,0.84,0.189038315068672,0.996511309056411
"MU",7,7,1,0.418196199722596,0.728985685675574
"MSFT",27,32,0.84375,0.199146148760472,0.824958325243904
"MRNA",5,6,0.833333333333333,0.399901356414642,4.57736269015871
"MDLZ",13,20,0.65,0.064764896793823,0.441723170939197
"MNST",14,14,1,0.766382145740526,0.996952116703003
"NTES",20,22,0.909090909090909,0.579512918208234,0.668904817456296
"NFLX",17,18,0.944444444444444,0.351808127485502,0.982643530359384
"NVDA",14,15,0.933333333333333,0.531945220312805,1.80908368458336
"NXPI",9,11,0.818181818181818,0.193358262323981,1.43511096395296
"ORLY",29,33,0.878787878787879,0.18746653816544,0.629427213594097
"OKTA",7,7,1,0.433657454625766,0.851549003452544
"PCAR",17,21,0.80952380952381,0.168708703213082,0.465479365887613
"PAYX",16,22,0.727272727272727,0.297582932887407,0.7469109772093
"PYPL",7,10,0.7,0.151643063266866,0.472991799357934
"PTON",2,2,1,0.67632443044707,2.49116098766671
"PEP",29,49,0.591836734693878,0.0993054081502242,0.431683889467777
"PDD",7,7,1,0.28110378225681,4.33313176998058
"QCOM",13,15,0.866666666666667,0.361280552940936,1.1639871401527
"REGN",17,20,0.85,0.301892731244319,1.4765047597896
