"","win_num","trans_num","winrate","return","ann_return"
"601989.ss",0,0,0,0,0
"603019.ss",1,1,1,0.707475901420017,2.86920782242562
"603195.ss",0,0,0,0,0
"603369.ss",0,0,0,0,0
"603517.ss",0,0,0,0,0
"603659.ss",1,1,1,0.139891437542811,0.699457187714054
"603833.ss",0,0,0,0,0
"603993.ss",0,0,0,0,0
"688126.ss",0,0,0,0,0
"600010.ss",2,5,0.4,0.915906510700391,0.31120244310917
"600019.ss",3,4,0.75,0.201616014525066,0.121257561261861
"600029.ss",3,4,0.75,0.0525192366277693,0.110753844436526
"600036.ss",5,5,1,0.536528081137482,0.416421817569359
"600050.ss",1,2,0.5,-0.0450422189109351,0.0252221655233647
"600089.ss",3,5,0.6,0.432574626386342,0.697128684913376
"600111.ss",2,3,0.666666666666667,0.336662010221868,0.0143719731192036
"600143.ss",1,2,0.5,0.401662542406065,0.534535683260295
"600176.ss",3,3,1,0.452592997839166,0.548108533560287
"600276.ss",1,2,0.5,0.559893451193805,0.219989608023335
"600309.ss",2,2,1,1.70261572942163,0.44441664181808
"600352.ss",2,3,0.666666666666667,0.302958681461264,0.266739756960714
"600406.ss",0,0,0,0,0
"600438.ss",2,2,1,0.283126686034447,0.542525853868703
"600516.ss",3,4,0.75,0.498787516898543,0.5522372910156
"600522.ss",1,2,0.5,0.327176291130989,0.0573034421876841
"600570.ss",1,1,1,2.57986119339555,0.913335922007153
"600588.ss",3,3,1,1.1515682658983,0.334895681224195
"600606.ss",2,3,0.666666666666667,-0.0102337530210943,0.629528752125558
"600690.ss",3,4,0.75,0.536774987176359,0.359817077431893
"600739.ss",1,1,1,4.4912202436274,0.665298453297078
"600760.ss",0,3,0,-0.404646919436683,-0.190623333884346
"600809.ss",4,5,0.8,1.54523327045549,1.76420762261003
"600859.ss",2,3,0.666666666666667,1.32984567201317,0.752086166266429
"600872.ss",4,5,0.8,0.107247368280474,0.360445184335201
"600893.ss",4,4,1,0.137935174969249,0.364858582054975
"600909.ss",0,0,0,0,0
"600926.ss",0,0,0,0,0
"600999.ss",0,2,0,-0.272747428925146,-0.0979475606555958
"601021.ss",0,0,0,0,0
"601099.ss",1,3,0.333333333333333,-0.0855498611344309,-0.0188591915200317
"601111.ss",2,3,0.666666666666667,0.0869699682729883,0.227905166342814
"601162.ss",0,0,0,0,0
"601186.ss",1,2,0.5,-0.0187313666386652,0.424720817242091
"601216.ss",1,1,1,0.465968349551806,0.159848165024821
"601236.ss",0,0,0,0,0
"601318.ss",0,1,0,-0.0883109980959703,-0.0633271400884659
"601336.ss",0,0,0,0,0
"601390.ss",0,2,0,-0.260547348095336,-0.0500020502819153
"601555.ss",1,2,0.5,0.572834978843441,1.3597876778583
"601618.ss",0,0,0,0,0
"601658.ss",0,0,0,0,0
"601688.ss",0,1,0,-0.175105485232067,-0.0860208642122539
"601698.ss",0,0,0,0,0
"601788.ss",0,0,0,0,0
"601818.ss",0,1,0,-0.0894039735099338,-0.0287764112267424
"601872.ss",3,3,1,0.116516703859754,0.129838332833079
"601881.ss",0,0,0,0,0
"601901.ss",0,0,0,0,0
"601933.ss",1,1,1,1.15028037383178,0.228802363187247
"601985.ss",1,1,1,0.191204588910134,0.77544083280221
"601990.ss",1,2,0.5,0.394034209428452,1.88090597582222
"603087.ss",1,1,1,0.400734904696438,1.23956135774746
"603259.ss",0,0,0,0,0
"603392.ss",0,0,0,0,0
"603589.ss",0,0,0,0,0
"603799.ss",1,1,1,1.87017175080933,5.09412454511496
"603882.ss",0,1,0,0.00837209302325581,0.0321664626682986
"688012.ss",0,0,0,0,0
"688169.ss",0,0,0,0,0
"overall",208,327,0.636085626911315,0.53069753956799,0.391445200429615
