"","win_num","trans_num","winrate","return","ann_return"
"APD",7,7,1,0.165184967628925,0.195179367054045
"APEI",2,3,0.666666666666667,0.0891501817557215,0.0364424331787811
"APH",1,2,0.5,0.475321768951257,0.190232324617139
"APOG",3,6,0.5,0.0741796221435078,0.130793292380944
"APPS",2,2,1,4.02088152263,2.06704517913372
"APTV",0,0,0,0,0
"ARCB",4,7,0.571428571428571,0.415559053941027,0.476597541003425
"ARE",2,2,1,0.131322679971457,0.13332935596463
"ARES",1,1,1,1.14700186976144,0.283834360991815
"ARI",1,1,1,0.0624647720877884,0.407136460929335
"ARLO",0,0,0,0,0
"ARMK",0,0,0,0,0
"ARNC",0,0,0,0,0
"AROC",2,5,0.4,0.34118095411125,0.0779208441625672
"ARR",1,3,0.333333333333333,-0.178737213450669,-0.095931815232775
"ARW",4,5,0.8,0.375928159683003,0.231930289397593
"ARWR",0,2,0,-0.456083916083916,-0.0694160216584495
"ASB",3,4,0.75,0.0827043441794234,0.0887347861548411
"ASGN",3,4,0.75,0.236300593984843,0.32056161967434
"ASH",3,7,0.428571428571429,0.027776997574993,0.098627944254091
"ASIX",0,1,0,-0.327184892402284,-0.326290944608835
"ASML",4,5,0.8,0.298141365922977,1.35176489030224
"ASTE",3,5,0.6,-0.047178280391597,0.0282274210154737
"ATGE",6,7,0.857142857142857,0.532694253166693,0.830126152056193
"ATI",3,4,0.75,0.62644532142983,0.505519110617337
"ATNI",3,4,0.75,0.216546987906652,0.502502841253769
"ATO",3,5,0.6,0.273002557129095,0.138428610285884
"ATR",3,3,1,0.858865872488628,0.236993885630561
"ATUS",0,0,0,0,0
"ATVI",4,5,0.8,0.227660295926123,0.205432548499776
"AVA",2,3,0.666666666666667,0.180615455210203,0.472612520032292
"AVAV",3,3,1,0.34981025278635,0.286688732945402
"AVB",5,5,1,0.468717176052981,0.185111940065962
"AVD",4,5,0.8,0.318245933316581,0.958797265744539
"AVGO",1,1,1,0.177389885971407,0.251935052060559
"AVLR",0,0,0,0,0
"AVNS",1,1,1,0.9941348975757,0.377978372515761
"AVNT",4,5,0.8,0.285614097893375,0.475113450117943
"AVT",2,2,1,0.436813169669323,0.2505648001113
"AVTR",0,0,0,0,0
"AVY",3,4,0.75,0.174663829366621,0.553048137788537
"AWI",0,2,0,-0.0140951454505176,-0.0115180926697152
"AWK",1,1,1,0.127245086788274,0.137004296984425
"AWR",4,5,0.8,0.307537071557303,0.276932301246579
"AX",3,4,0.75,0.689432576872344,0.571811008898323
"AXL",1,2,0.5,-0.0503048506308046,0.0582672193866731
"AXON",2,3,0.666666666666667,0.19976913227354,0.379770838591564
"AXP",7,8,0.875,0.297420053561336,0.535613216224258
"AXS",2,3,0.666666666666667,0.0912682958078706,0.104679154164609
"AXTA",0,1,0,0.0216594468510496,0.0144793005506101
"AYI",3,4,0.75,0.51984311080063,0.28121566956042
"AYX",0,0,0,0,0
"AZEK",0,0,0,0,0
"AZO",6,6,1,0.27883831870503,0.435539716826374
"AZPN",2,3,0.666666666666667,0.0956016069120617,0.504719339272288
"AZTA",1,4,0.25,-0.0843561726158078,-0.0531442440053446
"AZZ",5,6,0.833333333333333,0.376048223599083,0.291843923766801
"B",4,5,0.8,0.366089875692768,0.235367486465683
"BA",4,5,0.8,0.297400822361403,0.178448107697833
"BAC",2,4,0.5,-0.158325927951001,0.0709972685811402
"BAH",1,1,1,1.1059012934519,0.546216471055404
"BANC",1,3,0.333333333333333,-0.149622775821716,0.096847674441353
"BANF",6,7,0.857142857142857,0.396794275147489,0.303821889130877
"BANR",1,3,0.333333333333333,-0.0875341232137559,0.0822435829395594
"BAX",5,5,1,0.320824155834812,0.19042774787471
"BBBY",1,4,0.25,-0.0714753351891453,0.227802212829993
"BBWI",4,6,0.666666666666667,0.105122969213597,0.288574141456633
"BBY",5,6,0.833333333333333,0.25926754469501,0.231780726581347
"BC",4,5,0.8,0.28396225073961,0.295801441032227
"BCC",1,2,0.5,0.162237018636699,0.107293867030951
"BCO",2,3,0.666666666666667,0.691866554355481,0.321310795687091
"BCOR",3,5,0.6,0.240148475547725,0.459927434557798
"BCPC",4,4,1,0.865335238015459,0.320587544940188
"BDC",1,4,0.25,0.885195749153144,0.348963937142764
"BDN",3,6,0.5,0.0875257259598619,0.104129376890335
"BDX",5,5,1,0.146457704662445,0.376447620774933
"BEN",3,5,0.6,0.44883557744978,0.463738527763944
"BEPC",0,0,0,0,0
"BERY",2,2,1,0.285199553443308,0.747513584624625
"BF-A",8,8,1,0.377892233039661,0.325479575380539
"BF-B",4,4,1,0.420786305425729,0.241227696866764
"BFAM",0,0,0,0,0
"BFS",3,4,0.75,0.0267833891271513,0.09357793767355
"BG",2,4,0.5,0.0251552272651751,0.149946217172618
"BGS",0,1,0,-0.177722223336115,-0.141634522964371
"BHE",2,3,0.666666666666667,0.189194629472866,0.575981654144787
"BHF",1,1,1,0.120562841408048,0.0351481127108127
"BHLB",1,2,0.5,0.240124729705943,0.297572225838899
"BIDU",3,4,0.75,0.328565119354538,0.24854847940948
"BIG",1,4,0.25,-0.0315925711433933,0.0281023237849302
"BIIB",5,5,1,1.71223796720576,1.21585592448735
"BILL",0,0,0,0,0
"BIO",7,8,0.875,0.838304655584075,0.508251648181704
"BJ",1,1,1,0.856371087634898,1.52475827798409
"BJRI",1,4,0.25,-0.00225050741869448,0.126742083733674
"BK",3,3,1,0.645724593435119,0.328743210657146
"BKE",3,4,0.75,1.29943620965864,0.214490266907557
"BKH",3,3,1,0.34949943371242,0.132004169783093
"BKI",0,0,0,0,0
"BKNG",3,3,1,0.530198776774961,0.618169310137977
"BKR",1,4,0.25,-0.0282184627583966,-0.0991212429453488
"BKU",1,1,1,0.328326815009709,0.310464475333015
"BLD",0,0,0,0,0
"BLDR",0,2,0,-0.421993762225544,-0.188568041255968
"BLFS",2,5,0.4,-0.0824569909622541,0.181191752349459
"BLK",3,4,0.75,0.195812555274747,0.384192108065466
"BLKB",3,3,1,0.222052758642862,0.31457668342232
"BLL",9,10,0.9,0.166344717035453,0.429411590435256
"BLMN",1,2,0.5,-0.182665814899686,-0.020504218654168
"BMI",4,5,0.8,0.256677647971092,0.141522289556704
"BMRN",3,3,1,0.938122637979286,2.28698166609613
"BMY",5,7,0.714285714285714,0.275731454286632,0.352328193949977
"BNED",0,1,0,-0.356622998544396,-0.157397091255991
"BOH",6,7,0.857142857142857,0.339994115393087,0.318877209641091
"BOKF",2,3,0.666666666666667,0.0547583414591219,0.108299943380164
"BOOM",5,7,0.714285714285714,1.42327751010667,0.355573622622469
"BOOT",0,0,0,0,0
"BPOP",3,4,0.75,0.0662096932650267,0.212437129020564
"BR",1,1,1,0.589603931207726,0.433008923321569
"BRBR",0,0,0,0,0
"BRC",4,6,0.666666666666667,0.244327959098992,0.294374992694934
"BRK-B",4,6,0.666666666666667,0.0983991448378917,0.180209442875801
"BRKL",4,5,0.8,0.245019046450065,0.303987048887153
"BRKR",5,5,1,0.94403252147546,0.923181732761484
"BRO",3,4,0.75,0.0689716760092012,0.117232944887419
"BRX",0,0,0,0,0
"BSIG",2,2,1,0.435735589490343,0.288957065166864
"BSX",1,4,0.25,-0.0807487850934211,0.164387840142176
"BSY",0,0,0,0,0
"BURL",1,1,1,0.348877784600018,0.903123343113522
"BWA",2,2,1,0.663984308132875,0.570675823409493
"BWXT",1,2,0.5,0.181004980337992,0.3779780468096
