"","win_num","trans_num","winrate","return","ann_return"
"600007.ss",2,2,1,0.409906600902508,0.4068715002216
"600018.ss",1,1,1,0.152542372881356,0.0362722906199967
"600027.ss",1,2,0.5,0.0949101796407186,0.189708093329658
"600057.ss",1,4,0.25,-0.0341502858376899,0.121645506532532
"600073.ss",3,4,0.75,0.518666021534001,0.479367565850896
"600094.ss",1,1,1,0.12337574721508,0.0117027410949855
"600120.ss",3,4,0.75,0.120550356917339,0.233693904720417
"600141.ss",2,3,0.666666666666667,0.31429804935928,0.849482883178876
"600167.ss",2,2,1,0.896895908556989,0.47423035235605
"600177.ss",1,3,0.333333333333333,-0.151991521563584,-0.123523886800412
"600197.ss",2,5,0.4,0.0432781562757814,0.110735738483343
"600211.ss",2,2,1,1.30309875975927,1.58066478320451
"600223.ss",3,3,1,0.621507361995281,0.156541558303584
"600248.ss",2,3,0.666666666666667,1.04040564956716,0.324054354213299
"600258.ss",3,3,1,0.648206460858606,0.213550084253074
"600284.ss",1,1,1,0.175257731958763,0.0780110636157907
"600299.ss",2,5,0.4,-0.0126920910571355,0.24144683489673
"600325.ss",2,2,1,1.02223593711095,1.32828379173534
"600329.ss",1,3,0.333333333333333,0.16371551038411,0.563044573225572
"600338.ss",1,2,0.5,0.405281345742761,0.19233933580222
"600363.ss",2,2,1,0.611039496299414,0.651901855028208
"600372.ss",0,1,0,0.00944367090239973,0.00265557771908775
"600377.ss",1,3,0.333333333333333,-0.0681771935680905,0.0638706944780684
"600388.ss",3,4,0.75,0.309307986377204,0.288993703754953
"600409.ss",4,4,1,0.992805052209951,0.79934345350822
"600422.ss",1,2,0.5,-0.0602387315190178,-0.141250378088435
"600459.ss",4,4,1,1.01637688242034,0.584600224873248
"600483.ss",1,3,0.333333333333333,0.42406642538305,0.297531517565286
"600498.ss",1,2,0.5,-0.078347532236512,-0.00948330468379941
"600507.ss",3,3,1,1.13311564061968,1.13905701057382
"600531.ss",0,1,0,-0.204799842859949,-0.315409040691483
"600556.ss",1,3,0.333333333333333,0.119052250891263,-0.0125037655696202
"600563.ss",3,3,1,0.823862431040981,0.526413723575941
"600567.ss",1,2,0.5,-0.0277085522913427,0.155813751929406
"600582.ss",0,0,0,0,0
"600597.ss",3,3,1,0.449075287607398,0.616854420364288
"600641.ss",3,4,0.75,1.08282264462694,1.27250153215987
"600655.ss",3,4,0.75,0.492274765959622,0.317684315729446
